Date,region,4046,4225,4770,Total Volume
22-03-2015,Chicago,436.1,15367.09,0.0,16076.52
15-03-2015,Chicago,990.98,12767.2,0.0,15001.33
08-03-2015,Chicago,818.74,13266.68,0.0,16545.05
01-03-2015,Chicago,637.51,9823.85,0.0,11842.47
22-02-2015,Chicago,511.72,8648.92,0.0,10235.09
15-02-2015,Chicago,948.53,8233.79,0.0,10575.65
08-02-2015,Chicago,1224.22,6971.06,0.0,9910.84
01-02-2015,Chicago,1363.35,11835.47,0.0,14391.05
25-01-2015,Chicago,711.63,9515.44,0.0,10951.51
18-01-2015,Chicago,1154.81,10830.61,0.0,12499.87
11-01-2015,Chicago,1426.75,10900.1,0.0,12915.74
04-01-2015,Chicago,1189.35,15628.27,0.0,17723.17
27-12-2015,CincinnatiDayton,249.94,5919.28,0.0,7088.36
20-12-2015,CincinnatiDayton,303.65,6449.34,0.0,7113.17
13-12-2015,CincinnatiDayton,307.35,6153.05,0.0,8699.18
06-12-2015,CincinnatiDayton,234.08,7004.43,0.0,8656.18
29-11-2015,CincinnatiDayton,284.13,6272.44,0.0,7189.95
22-11-2015,CincinnatiDayton,336.76,7558.29,0.0,8662.14
15-11-2015,CincinnatiDayton,338.88,7249.58,0.0,8896.59
08-11-2015,CincinnatiDayton,339.94,7705.72,0.0,10407.9
01-11-2015,CincinnatiDayton,287.24,7556.8,0.0,9499.24
25-10-2015,CincinnatiDayton,416.07,8846.71,0.0,10526.95
18-10-2015,CincinnatiDayton,259.83,9299.99,0.0,12023.56
11-10-2015,CincinnatiDayton,304.48,8500.97,0.0,9860.75
04-10-2015,CincinnatiDayton,341.89,8519.0,0.0,10231.74
27-09-2015,CincinnatiDayton,329.58,9461.16,0.0,10508.73
20-09-2015,CincinnatiDayton,379.74,12416.63,0.0,12915.37
13-09-2015,CincinnatiDayton,458.07,12290.62,0.0,14448.15
06-09-2015,CincinnatiDayton,517.66,13286.9,0.0,15010.83
30-08-2015,CincinnatiDayton,459.35,11740.46,0.0,14000.96
23-08-2015,CincinnatiDayton,433.88,13036.74,0.0,14963.77
16-08-2015,CincinnatiDayton,252.24,13919.8,0.0,15095.2
09-08-2015,CincinnatiDayton,289.65,12902.16,0.0,14774.26
02-08-2015,CincinnatiDayton,198.92,14035.28,0.0,15286.4
26-07-2015,CincinnatiDayton,253.43,12357.79,0.0,15050.08
19-07-2015,CincinnatiDayton,230.06,11663.77,0.0,14741.72
12-07-2015,CincinnatiDayton,241.98,11177.28,0.0,14507.57
05-07-2015,CincinnatiDayton,250.57,12154.91,0.0,15077.62
28-06-2015,CincinnatiDayton,313.32,11312.15,0.0,12523.04
21-06-2015,CincinnatiDayton,318.95,11779.34,0.0,13791.64
14-06-2015,CincinnatiDayton,225.1,12225.64,0.0,15445.59
07-06-2015,CincinnatiDayton,209.83,11403.27,0.0,12893.69
31-05-2015,CincinnatiDayton,247.34,12167.6,0.0,14240.44
24-05-2015,CincinnatiDayton,303.66,13023.85,0.0,14589.17
17-05-2015,CincinnatiDayton,283.38,10504.29,0.0,16389.19
10-05-2015,CincinnatiDayton,285.62,11539.26,0.0,15989.61
03-05-2015,CincinnatiDayton,248.06,11260.77,0.0,14145.51
26-04-2015,CincinnatiDayton,256.76,13336.25,0.0,16289.6
19-04-2015,CincinnatiDayton,374.37,13907.82,0.0,15386.2
12-04-2015,CincinnatiDayton,272.3,12556.25,0.0,13607.83
05-04-2015,CincinnatiDayton,279.01,12842.34,0.0,16010.39
29-03-2015,CincinnatiDayton,344.26,12693.87,0.0,13809.65
22-03-2015,CincinnatiDayton,376.93,13270.16,0.0,13781.05
15-03-2015,CincinnatiDayton,237.38,11231.53,0.0,12310.3
08-03-2015,CincinnatiDayton,251.86,9304.08,0.0,13070.44
01-03-2015,CincinnatiDayton,271.44,9758.15,0.0,10963.48
22-02-2015,CincinnatiDayton,258.35,9998.18,0.0,11254.29
15-02-2015,CincinnatiDayton,264.74,9452.15,0.0,10742.08
08-02-2015,CincinnatiDayton,225.93,8949.13,0.0,10351.99
01-02-2015,CincinnatiDayton,218.51,9140.29,0.0,10707.5
25-01-2015,CincinnatiDayton,220.4,8150.22,0.0,10191.82
18-01-2015,CincinnatiDayton,282.08,9374.23,0.0,10051.4
11-01-2015,CincinnatiDayton,209.52,10352.17,0.0,11313.77
04-01-2015,CincinnatiDayton,144.47,6921.75,0.0,8764.33
27-12-2015,Columbus,289.7,1781.31,0.0,2970.79
20-12-2015,Columbus,242.01,1474.26,0.0,2002.61
13-12-2015,Columbus,330.43,1469.69,0.0,2253.92
06-12-2015,Columbus,469.17,2218.83,2.23,3535.8
29-11-2015,Columbus,452.86,2326.79,0.0,3305.78
22-11-2015,Columbus,522.57,2789.25,0.0,3636.86
15-11-2015,Columbus,570.0,2671.18,0.0,3595.02
08-11-2015,Columbus,443.1,2827.56,0.0,4144.82
01-11-2015,Columbus,393.15,2899.9,0.0,3834.42
25-10-2015,Columbus,577.08,2725.99,0.0,4010.32
18-10-2015,Columbus,502.82,2726.7,0.0,4135.76
11-10-2015,Columbus,463.25,2759.23,0.0,4403.09
04-10-2015,Columbus,505.59,2497.62,0.0,3592.22
27-09-2015,Columbus,486.97,1465.4,0.0,2404.66
20-09-2015,Columbus,511.87,1610.65,0.0,2435.16
13-09-2015,Columbus,639.76,2289.49,0.0,3900.18
06-09-2015,Columbus,549.36,3387.7,0.0,5450.41
30-08-2015,Columbus,773.57,2548.11,0.0,5070.79
23-08-2015,Columbus,593.95,2740.64,3.34,4806.35
16-08-2015,Columbus,378.55,2654.29,0.0,3554.43
09-08-2015,Columbus,303.49,2218.55,0.0,3184.94
02-08-2015,Columbus,337.96,1947.39,3.32,2749.93
26-07-2015,Columbus,397.65,2337.28,0.0,4288.7
19-07-2015,Columbus,432.54,2342.56,0.0,4349.0
12-07-2015,Columbus,409.42,2453.22,0.0,6269.43
05-07-2015,Columbus,536.02,4088.38,0.0,5903.4
28-06-2015,Columbus,461.01,3362.89,2.23,4816.89
21-06-2015,Columbus,493.67,3524.91,1.12,5347.37
14-06-2015,Columbus,431.69,2970.35,0.0,4520.37
07-06-2015,Columbus,322.05,2720.68,0.0,6028.43
31-05-2015,Columbus,410.92,3627.94,0.0,5950.91
24-05-2015,Columbus,463.76,3593.0,0.0,5360.41
17-05-2015,Columbus,560.26,2085.96,0.0,4754.7
10-05-2015,Columbus,967.36,17214.8,1.11,29694.82
03-05-2015,Columbus,961.24,18774.04,2.21,28020.38
26-04-2015,Columbus,408.44,3284.07,0.0,4883.55
19-04-2015,Columbus,287.16,3203.91,0.0,4844.5
12-04-2015,Columbus,383.43,3479.25,0.0,4628.41
05-04-2015,Columbus,403.53,2859.4,0.0,5289.64
29-03-2015,Columbus,369.21,2347.69,0.0,3464.77
22-03-2015,Columbus,343.29,1775.29,0.0,2294.07
15-03-2015,Columbus,406.97,2060.4,0.0,3385.11
08-03-2015,Columbus,317.1,2943.26,7.45,4518.71
01-03-2015,Columbus,397.22,2681.49,0.0,4054.67
22-02-2015,Columbus,589.45,2581.64,0.0,3933.81
15-02-2015,Columbus,374.59,2597.56,0.0,4283.56
08-02-2015,Columbus,285.2,2071.17,0.0,3483.64
01-02-2015,Columbus,432.24,2985.02,0.0,4215.96
25-01-2015,Columbus,350.39,3650.73,0.0,4847.86
18-01-2015,Columbus,279.22,2959.75,0.0,4027.45
11-01-2015,Columbus,349.17,3226.58,0.0,4193.17
04-01-2015,Columbus,358.05,2432.81,0.0,3930.94
27-12-2015,DallasFtWorth,5921.12,421.38,0.0,10860.07
20-12-2015,DallasFtWorth,5742.81,384.49,0.0,11128.3
13-12-2015,DallasFtWorth,6036.65,389.17,0.0,12224.14
06-12-2015,DallasFtWorth,5582.56,401.5,0.0,10458.62
29-11-2015,DallasFtWorth,5706.47,278.7,0.0,9412.9
22-11-2015,DallasFtWorth,6189.69,271.59,0.0,10812.09
15-11-2015,DallasFtWorth,7099.89,416.6,0.0,11640.14
08-11-2015,DallasFtWorth,6807.09,441.15,0.0,11147.93
01-11-2015,DallasFtWorth,6449.72,268.05,0.0,12250.82
25-10-2015,DallasFtWorth,7509.17,329.44,0.0,13258.61
18-10-2015,DallasFtWorth,7657.06,253.39,0.0,11010.45
11-10-2015,DallasFtWorth,6628.99,378.41,0.0,10647.39
04-10-2015,DallasFtWorth,5675.04,446.65,0.0,10751.69
27-09-2015,DallasFtWorth,8224.68,303.47,0.0,12224.81
20-09-2015,DallasFtWorth,8023.81,240.17,0.0,12513.98
13-09-2015,DallasFtWorth,7561.87,362.7,0.0,12704.71
06-09-2015,DallasFtWorth,7399.01,347.0,0.0,12941.48
30-08-2015,DallasFtWorth,9720.71,348.71,0.0,14317.26
23-08-2015,DallasFtWorth,11090.91,565.77,0.0,17429.71
16-08-2015,DallasFtWorth,8229.01,694.8,0.0,13268.55
09-08-2015,DallasFtWorth,8961.35,999.37,0.0,16702.43
02-08-2015,DallasFtWorth,10686.21,522.44,36.97,12992.93
26-07-2015,DallasFtWorth,11536.0,337.16,0.0,12801.03
19-07-2015,DallasFtWorth,10492.38,499.9,0.0,11881.44
12-07-2015,DallasFtWorth,9757.92,444.54,0.0,11076.72
05-07-2015,DallasFtWorth,10979.75,459.19,0.0,13234.04
28-06-2015,DallasFtWorth,9252.18,434.28,0.0,11792.51
21-06-2015,DallasFtWorth,7968.59,486.7,0.0,9936.12
14-06-2015,DallasFtWorth,7806.7,512.0,0.0,9881.65
07-06-2015,DallasFtWorth,6952.15,356.44,0.0,9019.0
31-05-2015,DallasFtWorth,7376.1,398.95,0.0,9882.68
24-05-2015,DallasFtWorth,10061.35,430.17,0.0,12809.78
17-05-2015,DallasFtWorth,8380.26,445.77,0.0,11092.7
10-05-2015,DallasFtWorth,7874.84,351.09,0.0,10242.6
03-05-2015,DallasFtWorth,5350.74,207.93,0.0,6568.67
26-04-2015,DallasFtWorth,7679.05,379.42,0.0,9855.14
19-04-2015,DallasFtWorth,9552.71,525.47,0.0,12054.84
12-04-2015,DallasFtWorth,8189.75,526.38,0.0,11119.47
05-04-2015,DallasFtWorth,8239.86,486.87,0.0,11720.06
29-03-2015,DallasFtWorth,6160.98,467.75,0.0,9162.06
22-03-2015,DallasFtWorth,9505.21,765.04,0.0,13176.92
15-03-2015,DallasFtWorth,7889.79,659.64,0.0,11922.76
08-03-2015,DallasFtWorth,5946.47,498.15,0.0,8557.95
01-03-2015,DallasFtWorth,9540.52,850.65,0.0,17267.84
22-02-2015,DallasFtWorth,9117.48,851.3,0.0,15485.45
15-02-2015,DallasFtWorth,7081.47,827.1,0.0,10958.57
08-02-2015,DallasFtWorth,6135.93,826.06,0.0,10315.32
01-02-2015,DallasFtWorth,6669.52,1653.73,0.0,12276.58
25-01-2015,DallasFtWorth,7244.18,1390.2,0.0,11247.71
18-01-2015,DallasFtWorth,7556.77,871.27,0.0,12634.71
11-01-2015,DallasFtWorth,7136.34,1353.62,0.0,12126.63
04-01-2015,DallasFtWorth,4634.7,1647.92,0.0,9895.96
27-12-2015,Denver,9299.54,2853.98,12.14,23728.62
20-12-2015,Denver,9203.25,3262.41,4.42,27173.38
13-12-2015,Denver,7419.99,3155.41,3.32,24285.79
06-12-2015,Denver,3841.78,8059.68,33.27,41324.9
29-11-2015,Denver,5178.73,11715.12,15.54,56722.58
22-11-2015,Denver,6643.41,5729.32,30.25,23094.34
15-11-2015,Denver,11293.76,3356.13,29.19,23789.01
08-11-2015,Denver,37447.75,9325.92,36.0,55351.03
01-11-2015,Denver,5850.87,6277.42,29.31,29803.99
25-10-2015,Denver,1813.92,6320.58,36.17,30032.31
18-10-2015,Denver,2156.55,5707.23,26.07,25827.35
11-10-2015,Denver,2269.21,4720.12,26.14,24738.5
04-10-2015,Denver,1368.83,5986.74,30.75,28692.21
27-09-2015,Denver,5917.8,5527.24,30.8,32925.13
20-09-2015,Denver,6109.72,3509.31,13.7,25808.98
13-09-2015,Denver,5076.16,3584.05,28.59,26282.03
06-09-2015,Denver,3820.97,5153.61,11.45,27271.95
30-08-2015,Denver,5988.79,4070.46,24.06,25122.55
23-08-2015,Denver,12000.67,6027.3,32.35,37948.74
16-08-2015,Denver,10281.75,5062.53,10.4,32252.93
09-08-2015,Denver,12490.9,3930.9,21.94,34888.66
02-08-2015,Denver,10555.41,2962.63,23.09,31424.93
26-07-2015,Denver,9085.94,2619.52,21.94,28284.23
19-07-2015,Denver,9846.73,2604.75,23.09,25375.78
12-07-2015,Denver,9772.47,3066.94,32.24,27100.8
05-07-2015,Denver,9786.78,3058.6,11.49,33660.46
28-06-2015,Denver,10715.21,2929.8,33.28,30625.69
21-06-2015,Denver,9953.25,2917.93,21.75,31954.94
14-06-2015,Denver,11488.79,4348.88,49.63,33994.64
07-06-2015,Denver,11955.6,4701.62,48.34,30890.93
31-05-2015,Denver,11232.12,4800.39,21.27,33855.74
24-05-2015,Denver,13288.77,5497.61,18.94,36082.44
17-05-2015,Denver,19911.52,8929.9,18.89,45514.57
10-05-2015,Denver,19400.27,8573.27,45.43,46949.06
03-05-2015,Denver,88780.66,36428.1,143.56,139212.26
26-04-2015,Denver,75842.24,37729.4,268.3,125507.76
19-04-2015,Denver,6897.03,4706.9,65.71,23563.42
12-04-2015,Denver,6189.81,4728.75,20.72,23701.5
05-04-2015,Denver,8696.59,6633.32,19.54,34432.77
29-03-2015,Denver,5455.77,8344.01,8.64,29105.69
22-03-2015,Denver,9365.64,8034.98,16.15,29621.9
15-03-2015,Denver,27916.18,27507.13,27.89,68533.2
08-03-2015,Denver,34792.41,26156.12,45.91,70858.71
01-03-2015,Denver,15769.31,11650.03,14.93,36086.54
22-02-2015,Denver,4987.23,6082.18,28.78,24794.39
15-02-2015,Denver,2347.47,7061.55,12.76,19660.58
08-02-2015,Denver,3017.93,7175.41,9.63,22798.51
01-02-2015,Denver,4823.79,10709.5,104.48,27527.63
25-01-2015,Denver,4271.13,8412.17,584.78,22502.5
18-01-2015,Denver,5475.13,32538.95,42.01,42234.91
11-01-2015,Denver,8855.89,15070.85,24.8,30682.77
04-01-2015,Denver,3199.35,6916.72,7.56,22480.07
27-12-2015,Detroit,1276.73,3370.14,0.0,6834.42
20-12-2015,Detroit,1421.84,3078.38,0.0,4973.92
13-12-2015,Detroit,1494.58,2748.69,0.0,5677.68
06-12-2015,Detroit,1289.28,4788.95,0.0,7059.51
29-11-2015,Detroit,1437.86,3895.14,0.0,5837.79
22-11-2015,Detroit,1822.5,4568.82,0.0,6871.97
15-11-2015,Detroit,1658.29,4577.75,0.0,6564.71
08-11-2015,Detroit,1657.5,4296.5,0.0,6908.14
01-11-2015,Detroit,1553.13,5744.36,0.0,8109.3
25-10-2015,Detroit,1520.03,5456.64,0.0,7895.81
18-10-2015,Detroit,1652.49,4374.48,0.0,7791.34
11-10-2015,Detroit,1111.36,4593.51,0.0,7509.74
04-10-2015,Detroit,1373.43,5026.38,0.0,7271.25
27-09-2015,Detroit,1434.64,4977.0,0.0,7891.05
20-09-2015,Detroit,1647.88,5145.47,0.0,7310.16
13-09-2015,Detroit,1800.82,5478.4,0.0,8304.32
06-09-2015,Detroit,1810.09,6972.09,0.0,10957.17
30-08-2015,Detroit,2544.39,5844.25,0.0,11583.26
23-08-2015,Detroit,2425.86,7778.97,0.0,13232.79
16-08-2015,Detroit,615.83,8951.71,0.0,10631.12
09-08-2015,Detroit,556.67,4367.33,0.0,5912.34
02-08-2015,Detroit,443.61,5477.67,0.0,7273.85
26-07-2015,Detroit,562.63,7155.42,0.0,12186.97
19-07-2015,Detroit,447.33,6816.25,0.0,11938.2
12-07-2015,Detroit,481.72,5955.13,0.0,14131.07
05-07-2015,Detroit,498.59,7509.63,0.0,10676.71
28-06-2015,Detroit,521.15,6130.28,0.0,8432.66
21-06-2015,Detroit,636.81,7546.77,0.0,9992.2
14-06-2015,Detroit,623.62,7968.37,0.0,10756.77
07-06-2015,Detroit,750.88,8290.39,0.0,12366.2
31-05-2015,Detroit,616.11,7097.83,0.0,9908.64
24-05-2015,Detroit,506.77,5960.45,0.0,7900.21
17-05-2015,Detroit,428.47,3469.2,0.0,6214.56
10-05-2015,Detroit,573.64,6949.68,0.0,16805.16
03-05-2015,Detroit,518.26,7336.27,0.0,10694.75
26-04-2015,Detroit,430.95,6139.36,0.0,8147.68
19-04-2015,Detroit,391.97,5966.03,0.0,8122.45
12-04-2015,Detroit,460.89,6496.85,0.0,7736.69
05-04-2015,Detroit,460.98,6496.51,0.0,8978.08
29-03-2015,Detroit,410.36,5582.97,0.0,6650.29
22-03-2015,Detroit,392.8,5184.42,0.0,5649.34
15-03-2015,Detroit,514.16,6238.51,0.0,9162.43
08-03-2015,Detroit,517.12,6512.03,0.0,8433.78
01-03-2015,Detroit,386.65,5898.07,0.0,7174.35
22-02-2015,Detroit,651.55,5368.11,0.0,7176.69
15-02-2015,Detroit,434.7,5742.58,0.0,7038.51
08-02-2015,Detroit,509.02,4643.12,0.0,6499.18
01-02-2015,Detroit,449.84,6955.71,0.0,8707.92
25-01-2015,Detroit,580.39,7210.53,0.0,8703.74
18-01-2015,Detroit,376.08,6430.19,0.0,7656.72
11-01-2015,Detroit,417.73,5637.76,0.0,6926.75
04-01-2015,Detroit,361.76,5025.58,0.0,7446.43
27-12-2015,GrandRapids,822.95,941.11,0.0,2010.73
20-12-2015,GrandRapids,1015.15,816.29,0.0,1991.44
13-12-2015,GrandRapids,1024.98,891.47,0.0,2093.11
06-12-2015,GrandRapids,944.24,492.28,0.0,1643.19
29-11-2015,GrandRapids,808.92,568.47,0.0,1497.39
22-11-2015,GrandRapids,870.86,595.85,0.0,1602.88
15-11-2015,GrandRapids,958.54,531.29,0.0,1663.16
08-11-2015,GrandRapids,981.27,485.09,0.0,1629.69
01-11-2015,GrandRapids,984.57,506.83,0.0,1640.89
25-10-2015,GrandRapids,946.43,692.85,0.0,1980.42
18-10-2015,GrandRapids,1156.71,650.48,0.0,2146.0
11-10-2015,GrandRapids,517.94,835.92,0.0,1653.86
04-10-2015,GrandRapids,613.05,695.07,0.0,1708.12
27-09-2015,GrandRapids,849.13,835.21,0.0,2137.67
20-09-2015,GrandRapids,787.73,762.63,0.0,1837.03
13-09-2015,GrandRapids,906.33,762.49,0.0,1932.15
06-09-2015,GrandRapids,1050.73,866.05,0.0,2320.11
30-08-2015,GrandRapids,1246.63,1015.26,0.0,2584.14
23-08-2015,GrandRapids,2674.37,1500.12,0.0,4417.82
16-08-2015,GrandRapids,1152.32,1438.29,0.0,2787.28
09-08-2015,GrandRapids,1224.64,1107.4,0.0,2882.04
02-08-2015,GrandRapids,14.18,2366.56,0.0,2807.04
26-07-2015,GrandRapids,9.96,793.97,0.0,1070.6
19-07-2015,GrandRapids,7.14,885.31,0.0,1028.63
12-07-2015,GrandRapids,5.73,999.76,0.0,1328.38
05-07-2015,GrandRapids,7.18,923.24,0.0,1296.65
28-06-2015,GrandRapids,63.3,873.23,0.0,1206.53
21-06-2015,GrandRapids,47.51,954.58,0.0,1235.29
14-06-2015,GrandRapids,7.2,1128.02,0.0,1571.89
07-06-2015,GrandRapids,37.44,518.39,0.0,1083.03
31-05-2015,GrandRapids,22.99,722.86,0.0,1082.52
24-05-2015,GrandRapids,10.03,983.02,0.0,1417.63
17-05-2015,GrandRapids,0.0,969.48,0.0,1338.84
10-05-2015,GrandRapids,36.97,1045.22,0.0,4550.92
03-05-2015,GrandRapids,7.07,1053.5,0.0,1377.24
26-04-2015,GrandRapids,2.81,1040.34,0.0,1369.82
19-04-2015,GrandRapids,0.0,963.77,0.0,1377.1
12-04-2015,GrandRapids,0.0,606.83,0.0,823.5
05-04-2015,GrandRapids,11.05,617.23,0.0,934.95
29-03-2015,GrandRapids,46.7,631.84,0.0,1005.21
22-03-2015,GrandRapids,20.54,659.89,0.0,683.76
15-03-2015,GrandRapids,94.18,813.47,0.0,1329.82
08-03-2015,GrandRapids,69.48,493.14,0.0,1175.95
01-03-2015,GrandRapids,32.69,506.75,0.0,849.44
22-02-2015,GrandRapids,46.37,643.77,0.0,950.14
15-02-2015,GrandRapids,17.75,566.64,0.0,787.72
08-02-2015,GrandRapids,84.83,402.27,0.0,1083.77
01-02-2015,GrandRapids,52.14,620.24,0.0,769.05
25-01-2015,GrandRapids,59.16,572.36,0.0,711.52
18-01-2015,GrandRapids,20.71,488.77,0.0,706.15
11-01-2015,GrandRapids,29.06,539.72,0.0,761.86
04-01-2015,GrandRapids,23.59,772.85,0.0,1012.61
27-12-2015,GreatLakes,6557.08,43451.67,4.66,66775.85
20-12-2015,GreatLakes,7341.18,45409.35,6.23,62669.16
13-12-2015,GreatLakes,7762.24,46066.59,0.0,65341.66
06-12-2015,GreatLakes,7269.3,53935.3,3.12,71502.74
29-11-2015,GreatLakes,6464.54,46706.82,0.0,59169.17
22-11-2015,GreatLakes,8031.45,52934.16,0.0,67773.07
15-11-2015,GreatLakes,7998.72,54649.47,12.57,72434.15
08-11-2015,GreatLakes,7904.17,54952.16,127.35,77222.36
01-11-2015,GreatLakes,7785.24,54952.19,261.3,75586.78
25-10-2015,GreatLakes,9037.35,54687.19,108.75,77066.63
18-10-2015,GreatLakes,9125.57,50799.97,0.0,75238.38
11-10-2015,GreatLakes,6468.53,50913.46,0.0,69918.93
04-10-2015,GreatLakes,6795.29,53256.82,0.0,70410.49
27-09-2015,GreatLakes,7925.81,55025.02,0.0,70809.98
20-09-2015,GreatLakes,8591.69,60724.74,0.0,75306.07
13-09-2015,GreatLakes,9336.46,64212.51,0.0,83530.33
06-09-2015,GreatLakes,10710.92,70456.63,0.0,95931.87
30-08-2015,GreatLakes,12072.61,68165.17,0.0,96236.54
23-08-2015,GreatLakes,16868.78,74972.26,4.72,107306.08
16-08-2015,GreatLakes,7870.21,75764.76,0.0,92086.0
09-08-2015,GreatLakes,6759.99,64669.41,7.88,84089.07
02-08-2015,GreatLakes,4097.55,68639.13,4.73,82380.97
26-07-2015,GreatLakes,3971.27,63468.5,0.0,87348.95
19-07-2015,GreatLakes,3513.22,55925.95,0.0,81489.76
12-07-2015,GreatLakes,2857.11,56288.88,0.0,88179.72
05-07-2015,GreatLakes,3459.78,64726.47,0.0,86288.07
28-06-2015,GreatLakes,3449.4,58422.4,3.16,71801.27
21-06-2015,GreatLakes,4039.33,57352.16,1.58,72563.98
14-06-2015,GreatLakes,3599.24,60044.76,0.0,80790.46
07-06-2015,GreatLakes,4002.95,58492.04,3.15,81945.35
31-05-2015,GreatLakes,3599.67,58929.65,0.0,79819.77
24-05-2015,GreatLakes,4379.87,61338.68,0.0,79844.57
17-05-2015,GreatLakes,3514.15,57296.83,0.0,82513.95
10-05-2015,GreatLakes,4838.87,99557.66,1.56,171746.76
03-05-2015,GreatLakes,4609.7,106059.64,9.31,143144.15
26-04-2015,GreatLakes,3518.79,73735.0,0.0,92616.45
19-04-2015,GreatLakes,3155.93,68315.02,1.54,85825.52
12-04-2015,GreatLakes,3254.92,135705.27,0.0,149583.28
05-04-2015,GreatLakes,2559.69,60473.81,0.0,81495.39
29-03-2015,GreatLakes,2606.14,51107.34,0.0,64282.45
22-03-2015,GreatLakes,3057.74,51274.78,0.0,56818.47
15-03-2015,GreatLakes,3884.91,47489.47,0.0,65534.87
08-03-2015,GreatLakes,3590.18,46265.47,10.54,74152.81
01-03-2015,GreatLakes,3154.34,43284.57,0.0,61260.09
22-02-2015,GreatLakes,3756.4,41242.41,0.0,56569.37
15-02-2015,GreatLakes,3633.54,40867.13,0.0,58236.29
08-02-2015,GreatLakes,3711.76,35512.66,0.0,58545.6
01-02-2015,GreatLakes,4062.76,46378.83,0.0,63248.58
25-01-2015,GreatLakes,3609.5,45327.3,0.0,59906.52
18-01-2015,GreatLakes,3941.59,43653.15,0.0,57646.9
11-01-2015,GreatLakes,4362.25,44552.46,0.0,58061.65
04-01-2015,GreatLakes,3633.93,42963.06,0.0,61615.1
27-12-2015,HarrisburgScranton,79.19,186.22,16.23,5828.38
20-12-2015,HarrisburgScranton,116.92,171.24,17.81,2787.93
13-12-2015,HarrisburgScranton,68.06,235.65,19.56,4330.23
06-12-2015,HarrisburgScranton,137.97,185.9,3.2,4854.67
29-11-2015,HarrisburgScranton,78.81,199.95,11.9,3109.42
22-11-2015,HarrisburgScranton,118.91,176.06,10.92,2236.04
15-11-2015,HarrisburgScranton,117.97,290.51,6.13,1200.0
08-11-2015,HarrisburgScranton,165.99,263.8,11.95,1162.68
01-11-2015,HarrisburgScranton,148.85,142.9,20.91,971.81
25-10-2015,HarrisburgScranton,82.55,166.6,19.61,1446.07
18-10-2015,HarrisburgScranton,67.84,221.62,16.38,3139.5
11-10-2015,HarrisburgScranton,70.71,136.9,21.13,2449.56
04-10-2015,HarrisburgScranton,82.58,186.17,9.38,1188.82
27-09-2015,HarrisburgScranton,106.54,222.08,8.74,1140.95
20-09-2015,HarrisburgScranton,136.1,215.36,15.42,1558.39
13-09-2015,HarrisburgScranton,83.47,177.37,8.35,2056.82
06-09-2015,HarrisburgScranton,155.6,173.38,3.33,3559.45
30-08-2015,HarrisburgScranton,94.47,134.32,12.92,2421.86
23-08-2015,HarrisburgScranton,63.18,149.88,17.31,2826.08
16-08-2015,HarrisburgScranton,101.04,156.68,7.65,1721.57
09-08-2015,HarrisburgScranton,99.0,160.14,33.3,3079.23
02-08-2015,HarrisburgScranton,69.63,198.74,11.44,2728.36
26-07-2015,HarrisburgScranton,145.93,176.28,17.81,1397.24
19-07-2015,HarrisburgScranton,79.11,222.93,15.28,3151.22
12-07-2015,HarrisburgScranton,124.64,166.18,6.53,1267.44
05-07-2015,HarrisburgScranton,65.57,91.22,11.24,1841.62
28-06-2015,HarrisburgScranton,119.9,155.59,12.85,3388.83
21-06-2015,HarrisburgScranton,62.37,243.82,4.66,3072.73
14-06-2015,HarrisburgScranton,87.55,165.22,10.76,3495.22
07-06-2015,HarrisburgScranton,35.17,122.39,0.0,3485.54
31-05-2015,HarrisburgScranton,91.11,173.81,0.0,3046.57
24-05-2015,HarrisburgScranton,75.43,178.79,15.02,4440.45
17-05-2015,HarrisburgScranton,39.57,251.83,8.35,3850.2
10-05-2015,HarrisburgScranton,68.79,228.82,6.47,4998.64
03-05-2015,HarrisburgScranton,38.69,132.65,0.0,3547.22
26-04-2015,HarrisburgScranton,23.42,97.81,0.0,3339.18
19-04-2015,HarrisburgScranton,96.21,86.59,6.2,2901.35
12-04-2015,HarrisburgScranton,86.7,151.38,0.0,4127.83
05-04-2015,HarrisburgScranton,28.96,155.83,7.44,3315.89
29-03-2015,HarrisburgScranton,48.19,204.38,0.0,3705.26
22-03-2015,HarrisburgScranton,45.7,391.89,0.0,1169.94
15-03-2015,HarrisburgScranton,52.73,270.59,0.0,2403.77
08-03-2015,HarrisburgScranton,18.08,353.34,0.0,6095.01
01-03-2015,HarrisburgScranton,44.66,266.54,7.83,3063.7
22-02-2015,HarrisburgScranton,22.4,152.59,11.46,3400.24
15-02-2015,HarrisburgScranton,49.13,261.1,16.03,4701.71
08-02-2015,HarrisburgScranton,35.2,136.56,0.0,3408.2
01-02-2015,HarrisburgScranton,39.55,151.13,0.0,3796.16
25-01-2015,HarrisburgScranton,97.75,171.42,0.0,2171.91
18-01-2015,HarrisburgScranton,50.54,127.76,8.74,1355.5
11-01-2015,HarrisburgScranton,90.15,288.15,0.0,3882.88
04-01-2015,HarrisburgScranton,161.68,206.96,0.0,2896.72
27-12-2015,HartfordSpringfield,88.59,3733.01,6.81,5526.5
20-12-2015,HartfordSpringfield,222.69,1874.44,230.89,3998.59
13-12-2015,HartfordSpringfield,75.32,2154.16,2410.25,6923.91
06-12-2015,HartfordSpringfield,192.25,2179.25,15.11,2739.09
29-11-2015,HartfordSpringfield,30.3,1476.57,0.0,1632.72
22-11-2015,HartfordSpringfield,138.16,2079.91,1.38,2318.13
